Date,SIM
1994/4/29,0.930769231
1994/5/2,0.930769231
1994/5/3,0.923076923
1994/5/4,0.915384615
1994/5/5,0.907692308
1994/5/6,0.9
1994/5/9,0.892307692
1994/5/10,0.884615385
1994/5/11,0.876923077
1994/5/12,0.869230769
1994/5/13,0.861538462
1994/5/16,0.853846154
1994/5/17,0.846153846
1994/5/18,0.838461538
1994/5/19,0.830769231
1994/5/20,0.823076923
1994/5/23,0.815384615
1994/5/24,0.807692308
1994/5/25,0.8
1994/5/26,0.792307692
1994/5/27,0.784615385
1994/5/31,0.776923077
1994/6/1,0.769230769
1994/6/2,0.761538462
1994/6/3,0.753846154
1994/6/6,0.746153846
1994/6/7,0.738461538
1994/6/8,0.730769231
1994/6/9,0.723076923
1994/6/10,0.715384615
1994/6/13,0.707692308
1994/6/14,0.7
1994/6/15,0.692307692
1994/6/16,0.684615385
1994/6/17,0.676923077
1994/6/20,0.669230769
1994/6/21,0.661538462
1994/6/22,0.653846154
1994/6/23,0.646153846
1994/6/24,0.638461538
1994/6/27,0.630769231
1994/6/28,0.623076923
1994/6/29,0.615384615
1994/6/30,0.607692308
1994/7/1,0.6
1994/7/5,0.592307692
1994/7/6,0.584615385
1994/7/7,0.576923077
1994/7/8,0.569230769
1994/7/11,0.561538462
1994/7/12,0.553846154
1994/7/13,0.546153846
1994/7/14,0.538461538
1994/7/15,0.530769231
1994/7/18,0.523076923
1994/7/19,0.515384615
1994/7/20,0.507692308
1994/7/21,0.5
1994/7/22,0.492307692
1994/7/25,0.484615385
1994/7/26,0.476923077
1994/7/27,0.469230769
1994/7/28,0.461538462
1994/7/29,0.453846154
1994/8/1,0.446153846
1994/8/2,0.438461538
1994/8/3,0.430769231
1994/8/4,0.423076923
1994/8/5,0.415384615
1994/8/8,0.407692308
1994/8/9,0.4
1994/8/10,0.392307692
1994/8/11,0.384615385
1994/8/12,0.376923077
1994/8/15,0.369230769
1994/8/16,0.361538462
1994/8/17,0.353846154
1994/8/18,0.346153846
1994/8/19,0.338461538
1994/8/22,0.330769231
1994/8/23,0.323076923
1994/8/24,0.315384615
1994/8/25,0.307692308
1994/8/26,0.3
1994/8/29,0.292307692
1994/8/30,0.284615385
1994/8/31,0.276923077
1994/9/1,0.269230769
1994/9/2,0.261538462
1994/9/6,0.253846154
1994/9/7,0.246153846
1994/9/8,0.238461538
1994/9/9,0.230769231
1994/9/12,0.223076923
1994/9/13,0.215384615
1994/9/14,0.207692308
1994/9/15,0.2
1994/9/16,0.192307692
1994/9/19,0.184615385
1994/9/20,0.176923077
1994/9/21,0.169230769
1994/9/22,0.161538462
1994/9/23,0.153846154
1994/9/26,0.146153846
1994/9/27,0.138461538
1994/9/28,0.130769231
1994/9/29,0.123076923
1994/9/30,0.115384615
1994/10/3,0.107692308
1994/10/4,0.1
1994/10/5,0.092307692
1994/10/6,0.084615385
1994/10/7,0.076923077
1994/10/10,0.069230769
1994/10/11,0.061538462
1994/10/12,0.053846154
1994/10/13,0.046153846
1994/10/14,0.038461538
1994/10/17,0.030769231
1994/10/18,0.023076923
1994/10/19,0.015384615
1994/10/20,0.007692308
1994/10/21,0
1994/10/24,0
1994/10/25,0
1994/10/26,0.007692308
1994/10/27,0.015384615
1994/10/28,0.023076923
1994/10/31,0.030769231
1994/11/1,0.038461538
1994/11/2,0.046153846
1994/11/3,0.053846154
1994/11/4,0.061538462
1994/11/7,0.069230769
1994/11/8,0.076923077
1994/11/9,0.084615385
1994/11/10,0.092307692
1994/11/11,0.1
1994/11/14,0.107692308
1994/11/15,0.115384615
1994/11/16,0.123076923
1994/11/17,0.130769231
1994/11/18,0.138461538
1994/11/21,0.146153846
1994/11/22,0.153846154
1994/11/23,0.161538462
1994/11/25,0.169230769
1994/11/28,0.176923077
1994/11/29,0.184615385
1994/11/30,0.192307692
1994/12/1,0.2
1994/12/2,0.207692308
1994/12/5,0.215384615
1994/12/6,0.223076923
1994/12/7,0.230769231
1994/12/8,0.238461538
1994/12/9,0.246153846
1994/12/12,0.253846154
1994/12/13,0.261538462
1994/12/14,0.269230769
1994/12/15,0.276923077
1994/12/16,0.284615385
1994/12/19,0.292307692
1994/12/20,0.3
1994/12/21,0.307692308
1994/12/22,0.315384615
1994/12/23,0.323076923
1994/12/27,0.330769231
1994/12/28,0.338461538
1994/12/29,0.346153846
1994/12/30,0.353846154
1995/1/3,0.361538462
1995/1/4,0.369230769
1995/1/5,0.376923077
1995/1/6,0.384615385
1995/1/9,0.392307692
1995/1/10,0.4
1995/1/11,0.407692308
1995/1/12,0.415384615
1995/1/13,0.423076923
1995/1/16,0.430769231
1995/1/17,0.438461538
1995/1/18,0.446153846
1995/1/19,0.453846154
1995/1/20,0.461538462
1995/1/23,0.469230769
1995/1/24,0.476923077
1995/1/25,0.484615385
1995/1/26,0.492307692
1995/1/27,0.5
1995/1/30,0.507692308
1995/1/31,0.515384615
1995/2/1,0.523076923
1995/2/2,0.530769231
1995/2/3,0.538461538
1995/2/6,0.546153846
1995/2/7,0.553846154
1995/2/8,0.561538462
1995/2/9,0.569230769
1995/2/10,0.576923077
1995/2/13,0.584615385
1995/2/14,0.592307692
1995/2/15,0.6
1995/2/16,0.607692308
1995/2/17,0.615384615
1995/2/21,0.623076923
1995/2/22,0.630769231
1995/2/23,0.638461538
1995/2/24,0.646153846
1995/2/27,0.653846154
1995/2/28,0.661538462
1995/3/1,0.669230769
1995/3/2,0.676923077
1995/3/3,0.684615385
1995/3/6,0.692307692
1995/3/7,0.7
1995/3/8,0.707692308
1995/3/9,0.715384615
1995/3/10,0.723076923
1995/3/13,0.730769231
1995/3/14,0.738461538
1995/3/15,0.746153846
1995/3/16,0.753846154
1995/3/17,0.761538462
1995/3/20,0.769230769
1995/3/21,0.776923077
1995/3/22,0.784615385
1995/3/23,0.792307692
1995/3/24,0.8
1995/3/27,0.807692308
1995/3/28,0.815384615
1995/3/29,0.823076923
1995/3/30,0.830769231
1995/3/31,0.838461538
1995/4/3,0.846153846
1995/4/4,0.853846154
1995/4/5,0.861538462
1995/4/6,0.869230769
1995/4/7,0.876923077
1995/4/10,0.884615385
1995/4/11,0.892307692
1995/4/12,0.9
1995/4/13,0.907692308
1995/4/17,0.915384615
1995/4/18,0.923076923
1995/4/19,0.930769231
1995/4/20,0.930769231
1995/4/21,0.930769231
1995/4/24,0.930769231
1995/4/25,0.930769231
1995/4/26,0.930769231
1995/4/27,0.930769231
1995/4/28,0.930769231
1995/5/1,0.930769231
1995/5/2,0.923076923
1995/5/3,0.915384615
1995/5/4,0.907692308
1995/5/5,0.9
1995/5/8,0.892307692
1995/5/9,0.884615385
1995/5/10,0.876923077
1995/5/11,0.869230769
1995/5/12,0.861538462
1995/5/15,0.853846154
1995/5/16,0.846153846
1995/5/17,0.838461538
1995/5/18,0.830769231
1995/5/19,0.823076923
1995/5/22,0.815384615
1995/5/23,0.807692308
1995/5/24,0.8
1995/5/25,0.792307692
1995/5/26,0.784615385
1995/5/30,0.776923077
1995/5/31,0.769230769
1995/6/1,0.761538462
1995/6/2,0.753846154
1995/6/5,0.746153846
1995/6/6,0.738461538
1995/6/7,0.730769231
1995/6/8,0.723076923
1995/6/9,0.715384615
1995/6/12,0.707692308
1995/6/13,0.7
1995/6/14,0.692307692
1995/6/15,0.684615385
1995/6/16,0.676923077
1995/6/19,0.669230769
1995/6/20,0.661538462
1995/6/21,0.653846154
1995/6/22,0.646153846
1995/6/23,0.638461538
1995/6/26,0.630769231
1995/6/27,0.623076923
1995/6/28,0.615384615
1995/6/29,0.607692308
1995/6/30,0.6
1995/7/3,0.592307692
1995/7/5,0.584615385
1995/7/6,0.576923077
1995/7/7,0.569230769
1995/7/10,0.561538462
1995/7/11,0.553846154
1995/7/12,0.546153846
1995/7/13,0.538461538
1995/7/14,0.530769231
1995/7/17,0.523076923
1995/7/18,0.515384615
1995/7/19,0.507692308
1995/7/20,0.5
1995/7/21,0.492307692
1995/7/24,0.484615385
1995/7/25,0.476923077
1995/7/26,0.469230769
1995/7/27,0.461538462
1995/7/28,0.453846154
1995/7/31,0.446153846
1995/8/1,0.438461538
1995/8/2,0.430769231
1995/8/3,0.423076923
1995/8/4,0.415384615
1995/8/7,0.407692308
1995/8/8,0.4
1995/8/9,0.392307692
1995/8/10,0.384615385
1995/8/11,0.376923077
1995/8/14,0.369230769
1995/8/15,0.361538462
1995/8/16,0.353846154
1995/8/17,0.346153846
1995/8/18,0.338461538
1995/8/21,0.330769231
1995/8/22,0.323076923
1995/8/23,0.315384615
1995/8/24,0.307692308
1995/8/25,0.3
1995/8/28,0.292307692
1995/8/29,0.284615385
1995/8/30,0.276923077
1995/8/31,0.269230769
1995/9/1,0.261538462
1995/9/5,0.253846154
1995/9/6,0.246153846
1995/9/7,0.238461538
1995/9/8,0.230769231
1995/9/11,0.223076923
1995/9/12,0.215384615
1995/9/13,0.207692308
1995/9/14,0.2
1995/9/15,0.192307692
1995/9/18,0.184615385
1995/9/19,0.176923077
1995/9/20,0.169230769
1995/9/21,0.161538462
1995/9/22,0.153846154
1995/9/25,0.146153846
1995/9/26,0.138461538
1995/9/27,0.130769231
1995/9/28,0.123076923
1995/9/29,0.115384615
1995/10/2,0.107692308
1995/10/3,0.1
1995/10/4,0.092307692
1995/10/5,0.084615385
1995/10/6,0.076923077
1995/10/9,0.069230769
1995/10/10,0.061538462
1995/10/11,0.053846154
1995/10/12,0.046153846
1995/10/13,0.038461538
1995/10/16,0.030769231
1995/10/17,0.023076923
1995/10/18,0.015384615
1995/10/19,0.007692308
1995/10/20,0
1995/10/23,0
1995/10/24,0
1995/10/25,0
1995/10/26,0
1995/10/27,0.007692308
1995/10/30,0.015384615
1995/10/31,0.023076923
1995/11/1,0.030769231
1995/11/2,0.038461538
1995/11/3,0.046153846
1995/11/6,0.053846154
1995/11/7,0.061538462
1995/11/8,0.069230769
1995/11/9,0.076923077
1995/11/10,0.084615385
1995/11/13,0.092307692
1995/11/14,0.1
1995/11/15,0.107692308
1995/11/16,0.115384615
1995/11/17,0.123076923
1995/11/20,0.130769231
1995/11/21,0.138461538
1995/11/22,0.146153846
1995/11/24,0.153846154
1995/11/27,0.161538462
1995/11/28,0.169230769
1995/11/29,0.176923077
1995/11/30,0.184615385
1995/12/1,0.192307692
1995/12/4,0.2
1995/12/5,0.207692308
1995/12/6,0.215384615
1995/12/7,0.223076923
1995/12/8,0.230769231
1995/12/11,0.238461538
1995/12/12,0.246153846
1995/12/13,0.253846154
1995/12/14,0.261538462
1995/12/15,0.269230769
1995/12/18,0.276923077
1995/12/19,0.284615385
1995/12/20,0.292307692
1995/12/21,0.3
1995/12/22,0.307692308
1995/12/26,0.315384615
1995/12/27,0.323076923
1995/12/28,0.330769231
1995/12/29,0.338461538
1996/1/2,0.346153846
1996/1/3,0.353846154
1996/1/4,0.361538462
1996/1/5,0.369230769
1996/1/8,0.376923077
1996/1/9,0.384615385
1996/1/10,0.392307692
1996/1/11,0.4
1996/1/12,0.407692308
1996/1/15,0.415384615
1996/1/16,0.423076923
1996/1/17,0.430769231
1996/1/18,0.438461538
1996/1/19,0.446153846
1996/1/22,0.453846154
1996/1/23,0.461538462
1996/1/24,0.469230769
1996/1/25,0.476923077
1996/1/26,0.484615385
1996/1/29,0.492307692
1996/1/30,0.5
1996/1/31,0.507692308
1996/2/1,0.515384615
1996/2/2,0.523076923
1996/2/5,0.530769231
1996/2/6,0.538461538
1996/2/7,0.546153846
1996/2/8,0.553846154
1996/2/9,0.561538462
1996/2/12,0.569230769
1996/2/13,0.576923077
1996/2/14,0.584615385
1996/2/15,0.592307692
1996/2/16,0.6
1996/2/20,0.607692308
1996/2/21,0.615384615
1996/2/22,0.623076923
1996/2/23,0.630769231
1996/2/26,0.638461538
1996/2/27,0.646153846
1996/2/28,0.653846154
1996/2/29,0.661538462
1996/3/1,0.669230769
1996/3/4,0.676923077
1996/3/5,0.684615385
1996/3/6,0.692307692
1996/3/7,0.7
1996/3/8,0.707692308
1996/3/11,0.715384615
1996/3/12,0.723076923
1996/3/13,0.730769231
1996/3/14,0.738461538
1996/3/15,0.746153846
1996/3/18,0.753846154
1996/3/19,0.761538462
1996/3/20,0.769230769
1996/3/21,0.776923077
1996/3/22,0.784615385
1996/3/25,0.792307692
1996/3/26,0.8
1996/3/27,0.807692308
1996/3/28,0.815384615
1996/3/29,0.823076923
1996/4/1,0.830769231
1996/4/2,0.838461538
1996/4/3,0.846153846
1996/4/4,0.853846154
1996/4/8,0.861538462
1996/4/9,0.869230769
1996/4/10,0.876923077
1996/4/11,0.884615385
1996/4/12,0.892307692
1996/4/15,0.9
1996/4/16,0.907692308
1996/4/17,0.915384615
1996/4/18,0.923076923
1996/4/19,0.923076923
1996/4/22,0.923076923
1996/4/23,0.923076923
1996/4/24,0.923076923
1996/4/25,0.923076923
1996/4/26,0.923076923
1996/4/29,0.923076923
1996/4/30,0.923076923
1996/5/1,0.923076923
1996/5/2,0.915384615
1996/5/3,0.907692308
1996/5/6,0.9
1996/5/7,0.892307692
1996/5/8,0.884615385
1996/5/9,0.876923077
1996/5/10,0.869230769
1996/5/13,0.861538462
1996/5/14,0.853846154
1996/5/15,0.846153846
1996/5/16,0.838461538
1996/5/17,0.830769231
1996/5/20,0.823076923
1996/5/21,0.815384615
1996/5/22,0.807692308
1996/5/23,0.8
1996/5/24,0.792307692
1996/5/28,0.784615385
1996/5/29,0.776923077
1996/5/30,0.769230769
1996/5/31,0.761538462
1996/6/3,0.753846154
1996/6/4,0.746153846
1996/6/5,0.738461538
1996/6/6,0.730769231
1996/6/7,0.723076923
1996/6/10,0.715384615
1996/6/11,0.707692308
1996/6/12,0.7
1996/6/13,0.692307692
1996/6/14,0.684615385
1996/6/17,0.676923077
1996/6/18,0.669230769
1996/6/19,0.661538462
1996/6/20,0.653846154
1996/6/21,0.646153846
1996/6/24,0.638461538
1996/6/25,0.630769231
1996/6/26,0.623076923
1996/6/27,0.615384615
1996/6/28,0.607692308
1996/7/1,0.6
1996/7/2,0.592307692
1996/7/3,0.584615385
1996/7/5,0.576923077
1996/7/8,0.569230769
1996/7/9,0.561538462
1996/7/10,0.553846154
1996/7/11,0.546153846
1996/7/12,0.538461538
1996/7/15,0.530769231
1996/7/16,0.523076923
1996/7/17,0.515384615
1996/7/18,0.507692308
1996/7/19,0.5
1996/7/22,0.492307692
1996/7/23,0.484615385
1996/7/24,0.476923077
1996/7/25,0.469230769
1996/7/26,0.461538462
1996/7/29,0.453846154
1996/7/30,0.446153846
1996/7/31,0.438461538
1996/8/1,0.430769231
1996/8/2,0.423076923
1996/8/5,0.415384615
1996/8/6,0.407692308
1996/8/7,0.4
1996/8/8,0.392307692
1996/8/9,0.384615385
1996/8/12,0.376923077
1996/8/13,0.369230769
1996/8/14,0.361538462
1996/8/15,0.353846154
1996/8/16,0.346153846
1996/8/19,0.338461538
1996/8/20,0.330769231
1996/8/21,0.323076923
1996/8/22,0.315384615
1996/8/23,0.307692308
1996/8/26,0.3
1996/8/27,0.292307692
1996/8/28,0.284615385
1996/8/29,0.276923077
1996/8/30,0.269230769
1996/9/3,0.261538462
1996/9/4,0.253846154
1996/9/5,0.246153846
1996/9/6,0.238461538
1996/9/9,0.230769231
1996/9/10,0.223076923
1996/9/11,0.215384615
1996/9/12,0.207692308
1996/9/13,0.2
1996/9/16,0.192307692
1996/9/17,0.184615385
1996/9/18,0.176923077
1996/9/19,0.169230769
1996/9/20,0.161538462
1996/9/23,0.153846154
1996/9/24,0.146153846
1996/9/25,0.138461538
1996/9/26,0.130769231
1996/9/27,0.123076923
1996/9/30,0.115384615
1996/10/1,0.107692308
1996/10/2,0.1
1996/10/3,0.092307692
1996/10/4,0.084615385
1996/10/7,0.076923077
1996/10/8,0.069230769
1996/10/9,0.061538462
1996/10/10,0.053846154
1996/10/11,0.046153846
1996/10/14,0.038461538
1996/10/15,0.030769231
1996/10/16,0.023076923
1996/10/17,0.015384615
1996/10/18,0.007692308
1996/10/21,0
1996/10/22,0
1996/10/23,0
1996/10/24,0
1996/10/25,0
1996/10/28,0.007692308
1996/10/29,0.015384615
1996/10/30,0.023076923
1996/10/31,0.030769231
1996/11/1,0.038461538
1996/11/4,0.046153846
1996/11/5,0.053846154
1996/11/6,0.061538462
1996/11/7,0.069230769
1996/11/8,0.076923077
1996/11/11,0.084615385
1996/11/12,0.092307692
1996/11/13,0.1
1996/11/14,0.107692308
1996/11/15,0.115384615
1996/11/18,0.123076923
1996/11/19,0.130769231
1996/11/20,0.138461538
1996/11/21,0.146153846
1996/11/22,0.153846154
1996/11/25,0.161538462
1996/11/26,0.169230769
1996/11/27,0.176923077
1996/11/29,0.184615385
1996/12/2,0.192307692
1996/12/3,0.2
1996/12/4,0.207692308
1996/12/5,0.215384615
1996/12/6,0.223076923
1996/12/9,0.230769231
1996/12/10,0.238461538
1996/12/11,0.246153846
1996/12/12,0.253846154
1996/12/13,0.261538462
1996/12/16,0.269230769
1996/12/17,0.276923077
1996/12/18,0.284615385
1996/12/19,0.292307692
1996/12/20,0.3
1996/12/23,0.307692308
1996/12/24,0.315384615
1996/12/26,0.323076923
1996/12/27,0.330769231
1996/12/30,0.338461538
1996/12/31,0.346153846
1997/1/2,0.353846154
1997/1/3,0.361538462
1997/1/6,0.369230769
1997/1/7,0.376923077
1997/1/8,0.384615385
1997/1/9,0.392307692
1997/1/10,0.4
1997/1/13,0.407692308
1997/1/14,0.415384615
1997/1/15,0.423076923
1997/1/16,0.430769231
1997/1/17,0.438461538
1997/1/20,0.446153846
1997/1/21,0.453846154
1997/1/22,0.461538462
1997/1/23,0.469230769
1997/1/24,0.476923077
1997/1/27,0.484615385
1997/1/28,0.492307692
1997/1/29,0.5
1997/1/30,0.507692308
1997/1/31,0.515384615
1997/2/3,0.523076923
1997/2/4,0.530769231
1997/2/5,0.538461538
1997/2/6,0.546153846
1997/2/7,0.553846154
1997/2/10,0.561538462
1997/2/11,0.569230769
1997/2/12,0.576923077
1997/2/13,0.584615385
1997/2/14,0.592307692
1997/2/18,0.6
1997/2/19,0.607692308
1997/2/20,0.615384615
1997/2/21,0.623076923
1997/2/24,0.630769231
1997/2/25,0.638461538
1997/2/26,0.646153846
1997/2/27,0.653846154
1997/2/28,0.661538462
1997/3/3,0.669230769
1997/3/4,0.676923077
1997/3/5,0.684615385
1997/3/6,0.692307692
1997/3/7,0.7
1997/3/10,0.707692308
1997/3/11,0.715384615
1997/3/12,0.723076923
1997/3/13,0.730769231
1997/3/14,0.738461538
1997/3/17,0.746153846
1997/3/18,0.753846154
1997/3/19,0.761538462
1997/3/20,0.769230769
1997/3/21,0.776923077
1997/3/24,0.784615385
1997/3/25,0.792307692
1997/3/26,0.8
1997/3/27,0.807692308
1997/3/31,0.815384615
1997/4/1,0.823076923
1997/4/2,0.830769231
1997/4/3,0.838461538
1997/4/4,0.846153846
1997/4/7,0.853846154
1997/4/8,0.861538462
1997/4/9,0.869230769
1997/4/10,0.876923077
1997/4/11,0.884615385
1997/4/14,0.892307692
1997/4/15,0.9
1997/4/16,0.907692308
1997/4/17,0.915384615
1997/4/18,0.923076923
1997/4/21,0.923076923
1997/4/22,0.923076923
1997/4/23,0.923076923
1997/4/24,0.923076923
1997/4/25,0.923076923
1997/4/28,0.923076923
1997/4/29,0.923076923
1997/4/30,0.923076923
1997/5/1,0.923076923
1997/5/2,0.915384615
1997/5/5,0.907692308
1997/5/6,0.9
1997/5/7,0.892307692
1997/5/8,0.884615385
1997/5/9,0.876923077
1997/5/12,0.869230769
1997/5/13,0.861538462
1997/5/14,0.853846154
1997/5/15,0.846153846
1997/5/16,0.838461538
1997/5/19,0.830769231
1997/5/20,0.823076923
1997/5/21,0.815384615
1997/5/22,0.807692308
1997/5/23,0.8
1997/5/27,0.792307692
1997/5/28,0.784615385
1997/5/29,0.776923077
1997/5/30,0.769230769
1997/6/2,0.761538462
1997/6/3,0.753846154
1997/6/4,0.746153846
1997/6/5,0.738461538
1997/6/6,0.730769231
1997/6/9,0.723076923
1997/6/10,0.715384615
1997/6/11,0.707692308
1997/6/12,0.7
1997/6/13,0.692307692
1997/6/16,0.684615385
1997/6/17,0.676923077
1997/6/18,0.669230769
1997/6/19,0.661538462
1997/6/20,0.653846154
1997/6/23,0.646153846
1997/6/24,0.638461538
1997/6/25,0.630769231
1997/6/26,0.623076923
1997/6/27,0.615384615
1997/6/30,0.607692308
1997/7/1,0.6
1997/7/2,0.592307692
1997/7/3,0.584615385
1997/7/7,0.576923077
1997/7/8,0.569230769
1997/7/9,0.561538462
1997/7/10,0.553846154
1997/7/11,0.546153846
1997/7/14,0.538461538
1997/7/15,0.530769231
1997/7/16,0.523076923
1997/7/17,0.515384615
1997/7/18,0.507692308
1997/7/21,0.5
1997/7/22,0.492307692
1997/7/23,0.484615385
1997/7/24,0.476923077
1997/7/25,0.469230769
1997/7/28,0.461538462
1997/7/29,0.453846154
1997/7/30,0.446153846
1997/7/31,0.438461538
1997/8/1,0.430769231
1997/8/4,0.423076923
1997/8/5,0.415384615
1997/8/6,0.407692308
1997/8/7,0.4
1997/8/8,0.392307692
1997/8/11,0.384615385
1997/8/12,0.376923077
1997/8/13,0.369230769
1997/8/14,0.361538462
1997/8/15,0.353846154
1997/8/18,0.346153846
1997/8/19,0.338461538
1997/8/20,0.330769231
1997/8/21,0.323076923
1997/8/22,0.315384615
1997/8/25,0.307692308
1997/8/26,0.3
1997/8/27,0.292307692
1997/8/28,0.284615385
1997/8/29,0.276923077
1997/9/2,0.269230769
1997/9/3,0.261538462
1997/9/4,0.253846154
1997/9/5,0.246153846
1997/9/8,0.238461538
1997/9/9,0.230769231
1997/9/10,0.223076923
1997/9/11,0.215384615
1997/9/12,0.207692308
1997/9/15,0.2
1997/9/16,0.192307692
1997/9/17,0.184615385
1997/9/18,0.176923077
1997/9/19,0.169230769
1997/9/22,0.161538462
1997/9/23,0.153846154
1997/9/24,0.146153846
1997/9/25,0.138461538
1997/9/26,0.130769231
1997/9/29,0.123076923
1997/9/30,0.115384615
1997/10/1,0.107692308
1997/10/2,0.1
1997/10/3,0.092307692
1997/10/6,0.084615385
1997/10/7,0.076923077
1997/10/8,0.069230769
1997/10/9,0.061538462
1997/10/10,0.053846154
1997/10/13,0.046153846
1997/10/14,0.038461538
1997/10/15,0.030769231
1997/10/16,0.023076923
1997/10/17,0.015384615
1997/10/20,0.007692308
1997/10/21,0
1997/10/22,0
1997/10/23,0
1997/10/24,0
1997/10/27,0.007692308
1997/10/28,0.015384615
1997/10/29,0.023076923
1997/10/30,0.030769231
1997/10/31,0.038461538
1997/11/3,0.046153846
1997/11/4,0.053846154
1997/11/5,0.061538462
1997/11/6,0.069230769
1997/11/7,0.076923077
1997/11/10,0.084615385
1997/11/11,0.092307692
1997/11/12,0.1
1997/11/13,0.107692308
1997/11/14,0.115384615
1997/11/17,0.123076923
1997/11/18,0.130769231
1997/11/19,0.138461538
1997/11/20,0.146153846
1997/11/21,0.153846154
1997/11/24,0.161538462
1997/11/25,0.169230769
1997/11/26,0.176923077
1997/11/28,0.184615385
1997/12/1,0.192307692
1997/12/2,0.2
1997/12/3,0.207692308
1997/12/4,0.215384615
1997/12/5,0.223076923
1997/12/8,0.230769231
1997/12/9,0.238461538
1997/12/10,0.246153846
1997/12/11,0.253846154
1997/12/12,0.261538462
1997/12/15,0.269230769
1997/12/16,0.276923077
1997/12/17,0.284615385
1997/12/18,0.292307692
1997/12/19,0.3
1997/12/22,0.307692308
1997/12/23,0.315384615
1997/12/24,0.323076923
1997/12/26,0.330769231
1997/12/29,0.338461538
1997/12/30,0.346153846
1997/12/31,0.353846154
1998/1/2,0.361538462
1998/1/5,0.369230769
1998/1/6,0.376923077
1998/1/7,0.384615385
1998/1/8,0.392307692
1998/1/9,0.4
1998/1/12,0.407692308
1998/1/13,0.415384615
1998/1/14,0.423076923
1998/1/15,0.430769231
1998/1/16,0.438461538
1998/1/20,0.446153846
1998/1/21,0.453846154
1998/1/22,0.461538462
1998/1/23,0.469230769
1998/1/26,0.476923077
1998/1/27,0.484615385
1998/1/28,0.492307692
1998/1/29,0.5
1998/1/30,0.507692308
1998/2/2,0.515384615
1998/2/3,0.523076923
1998/2/4,0.530769231
1998/2/5,0.538461538
1998/2/6,0.546153846
1998/2/9,0.553846154
1998/2/10,0.561538462
1998/2/11,0.569230769
1998/2/12,0.576923077
1998/2/13,0.584615385
1998/2/17,0.592307692
1998/2/18,0.6
1998/2/19,0.607692308
1998/2/20,0.615384615
1998/2/23,0.623076923
1998/2/24,0.630769231
1998/2/25,0.638461538
1998/2/26,0.646153846
1998/2/27,0.653846154
1998/3/2,0.661538462
1998/3/3,0.669230769
1998/3/4,0.676923077
1998/3/5,0.684615385
1998/3/6,0.692307692
1998/3/9,0.7
1998/3/10,0.707692308
1998/3/11,0.715384615
1998/3/12,0.723076923
1998/3/13,0.730769231
1998/3/16,0.738461538
1998/3/17,0.746153846
1998/3/18,0.753846154
1998/3/19,0.761538462
1998/3/20,0.769230769
1998/3/23,0.776923077
1998/3/24,0.784615385
1998/3/25,0.792307692
1998/3/26,0.8
1998/3/27,0.807692308
1998/3/30,0.815384615
1998/3/31,0.823076923
1998/4/1,0.830769231
1998/4/2,0.838461538
1998/4/3,0.846153846
1998/4/6,0.853846154
1998/4/7,0.861538462
1998/4/8,0.869230769
1998/4/9,0.876923077
1998/4/13,0.884615385
1998/4/14,0.892307692
1998/4/15,0.9
1998/4/16,0.907692308
1998/4/17,0.915384615
1998/4/20,0.923076923
1998/4/21,0.923076923
1998/4/22,0.923076923
1998/4/23,0.923076923
1998/4/24,0.923076923
1998/4/27,0.923076923
1998/4/28,0.923076923
1998/4/29,0.923076923
1998/4/30,0.923076923
1998/5/1,0.923076923
1998/5/4,0.915384615
1998/5/5,0.907692308
1998/5/6,0.9
1998/5/7,0.892307692
1998/5/8,0.884615385
1998/5/11,0.876923077
1998/5/12,0.869230769
1998/5/13,0.861538462
1998/5/14,0.853846154
1998/5/15,0.846153846
1998/5/18,0.838461538
1998/5/19,0.830769231
1998/5/20,0.823076923
1998/5/21,0.815384615
1998/5/22,0.807692308
1998/5/26,0.8
1998/5/27,0.792307692
1998/5/28,0.784615385
1998/5/29,0.776923077
1998/6/1,0.769230769
1998/6/2,0.761538462
1998/6/3,0.753846154
1998/6/4,0.746153846
1998/6/5,0.738461538
1998/6/8,0.730769231
1998/6/9,0.723076923
1998/6/10,0.715384615
1998/6/11,0.707692308
1998/6/12,0.7
1998/6/15,0.692307692
1998/6/16,0.684615385
1998/6/17,0.676923077
1998/6/18,0.669230769
1998/6/19,0.661538462
1998/6/22,0.653846154
1998/6/23,0.646153846
1998/6/24,0.638461538
1998/6/25,0.630769231
1998/6/26,0.623076923
1998/6/29,0.615384615
1998/6/30,0.607692308
1998/7/1,0.6
1998/7/2,0.592307692
1998/7/6,0.584615385
1998/7/7,0.576923077
1998/7/8,0.569230769
1998/7/9,0.561538462
1998/7/10,0.553846154
1998/7/13,0.546153846
1998/7/14,0.538461538
1998/7/15,0.530769231
1998/7/16,0.523076923
1998/7/17,0.515384615
1998/7/20,0.507692308
1998/7/21,0.5
1998/7/22,0.492307692
1998/7/23,0.484615385
1998/7/24,0.476923077
1998/7/27,0.469230769
1998/7/28,0.461538462
1998/7/29,0.453846154
1998/7/30,0.446153846
1998/7/31,0.438461538
1998/8/3,0.430769231
1998/8/4,0.423076923
1998/8/5,0.415384615
1998/8/6,0.407692308
1998/8/7,0.4
1998/8/10,0.392307692
1998/8/11,0.384615385
1998/8/12,0.376923077
1998/8/13,0.369230769
1998/8/14,0.361538462
1998/8/17,0.353846154
1998/8/18,0.346153846
1998/8/19,0.338461538
1998/8/20,0.330769231
1998/8/21,0.323076923
1998/8/24,0.315384615
1998/8/25,0.307692308
